id,imei,imsi,iccid
"+39 2959 1043496",968599132670770,222107998328008,01961362862455144483528
"+39 500 54 35 2728",289068459031166,222029696248563,70829521267921515108480
"+39 739 3710309",828260329909485,222633208156443,93996483682631956070078
"+39 40 0640416",081619619765281,222096672268866,07312828158549921934376
"+39 55 43374878",141655883986631,222220888753163,87014963252437702976308
"+39 3267 5892397",573026879260364,222497608998694,38831251239031254490735
"+39 350 7670263",490208081615615,222120487812804,19095129739412180655746
"+39 1679 18876705",184595399212882,222725125986482,28653629065826273376340
"+39 04 5147125",346601493688012,222614118047009,04116262628882470007065
"+39 5533 55857511",431568497961420,222411952616389,12805273446779518281981
"+39 67 5934550",232539570354859,222401020511991,83025229028920435413199
"+39 385 66 13 3666",139253765453765,222517929471982,73994302737868138461996
"+39 17 18852902",091910189897051,222174516326308,33799457859522126523086
"+39 1056 5184774",369025680113299,222217535420356,68975820649629146746492
"+39 1153 3167880",010896084518058,222791215337657,53505389208697674250831
"+39 7325 0677110",101154891994637,222742502091312,94895957437815031163633
"+39 00 8311002",288431162691364,222976458780911,06283601463697305122908
"+39 044 94922284",301232673363656,222612561729969,81475643953113880887022
"+39 8262 0327003",744932124118816,222193074843878,50293272620924366859806
"+39 09 01843205",619857264021391,222605463536393,97673122274951156312412
"+39 166 5436796",516319889145083,222260375195163,71219551295635535310954
"+39 8554 3443470",404761886138832,222115723426627,05698808076056376045061
"+39 50 92342925",475576030927458,222381676580480,77433641584171630117058
"+39 720 00 42 1296",380636425805786,222459699295456,74572367790559816942648
"+39 71 3128542",726238367580452,222268101091249,81688758991604907713939
"+39 0700 27758949",216558462868941,222107062643982,73561529549753648629218
"+39 72 0304167",301728281434052,222655336427497,70238283004506632869054
"+39 9199 19588210",741595690239150,222999985224306,93131213657068747984549
"+39 4623 20123611",404544556152295,222108622842096,01206311527656877789770
"+39 509 87319977",210769475491599,222418955271436,77813365592933894684024
"+39 273 6987299",336418653557263,222189723441091,72644324548209031752588
"+39 75 2291248",319648362286348,222493426730684,33530568881919991918583
"+39 7550 3318531",429565844973771,222082481718191,53498874409014959060017
"+39 350 78 49 1982",882870510295123,222176695850360,74843231609462944882665
"+39 039 80644831",739279926089366,222019533763426,54199776870371092459846
"+39 835 2335433",455051546927610,222262757398124,12403223792888825001031
"+39 0169 5187536",726978777295726,222622646503113,61267247719223986519368
"+39 617 95 77 2207",846406648707500,222186489095332,80477591102753541798737
"+39 889 88811610",109534922619422,222982774847262,39919330857829402466036
"+39 61 6559364",763731556799481,222240606574988,77726491400527243689031
"+39 03 3792832",839017806263043,222009004902893,77582420315544323894098
"+39 184 54 76 5546",034573682141086,222436986459872,25739746407291293647993
"+39 4322 87750392",543184546085958,222095751087333,12742787212007018177344
"+39 2467 1970143",562568393237397,222326696768292,54827485029684619292419
"+39 251 82284363",739661251366412,222861879840365,94827637814275798466105
"+39 296 32920094",506364186412879,222736040314932,73210184594219922762474
"+39 404 44598295",049133957990346,222600295095361,11352833273684862617673
"+39 201 2404115",039859588917371,222914650711040,90338392149995709987760
"+39 9474 69924231",389242353450025,222884375299648,77921605494961415912035
"+39 552 0178661",637204345096886,222146788482063,70808961835843982101440
"+39 4967 7321826",730786839498905,222972107944524,41866906753402046001386
"+39 627 59 31 1875",302680979094475,222570734029229,49818970758258500674974
"+39 813 37 85 2652",220062800606489,222257603314828,83506762855073186861699
"+39 2613 3652114",059618025776161,222880529761032,27391255769397361425862
"+39 1775 4347338",613492314144377,222290561980246,37572572982902554726726
"+39 31 95597401",590467334681225,222104228168556,63515430236939605118215
"+39 46 27998754",556427746081176,222336101899165,75901288651704196865796
"+39 647 0430182",972861008353319,222286993333328,92999502991997537678131
"+39 7053 53356506",494448453129227,222799620590088,72604784872884065678823
"+39 5174 5055566",810556496932261,222437321000785,67878099942543567805171
"+39 1484 92816271",590809069128312,222974203744407,29146625958786513847750
"+39 9973 48578436",966164186951469,222460098992490,03530153996495725798019
"+39 068 89 28 6063",725243830438016,222828433949640,52153897064888438715324
"+39 044 10142313",704951155210092,222923333162876,26748828873109335160999
"+39 87 9256253",323637210954938,222403525750781,66353155358732290900317
"+39 754 2133548",811737181038452,222099683001038,02716377752007904999578
"+39 28 86831247",602476242144727,222331183573592,99613359301799871759456
"+39 0108 92305030",921054971557841,222020827382787,38164372383884971024905
"+39 5902 37931054",830400287948200,222401976362850,64480796537126568365889
"+39 50 33438196",140667565673040,222474538092359,43773554920017152719078
"+39 4993 70391280",216393450642730,222919310477140,31363996987302644153431
"+39 106 49114304",917862454430781,222239012635743,68620303617511947574162
"+39 735 93 08 3169",895573036682494,222673947583482,66933697811326601879814
"+39 44 8441149",419119892656201,222352911612508,11821105214432255441030
"+39 4375 7609695",128466417176070,222270691494743,23756702130684491892033
"+39 2062 81254952",270833842163682,222238920158366,98766976678820025323727
"+39 519 3271389",305786788142202,222105906141482,75255742061269847622147
"+39 04 5955584",553887748894236,222743402916725,36905726792278578182143
"+39 49 96326642",398467635625388,222429132184229,06883255026392365344035
"+39 181 47138387",568768399345400,222247270210162,92750507909770939726876
"+39 1613 6761498",062813180946569,222912529302583,28589539441432096404016
"+39 5145 87677620",780990940656919,222543001318325,16004908878947391270151
"+39 52 85320112",966223911860021,222106273123162,00099265483370632735829
"+39 717 3490403",410462573182256,222956963240085,48717495259512362555366
"+39 175 02 07 6215",312071123971685,222539273945819,86445172012237568879582
"+39 8458 28058450",357924835966771,222721206859238,53100823399395363473451
"+39 131 23295252",579974331717857,222250122143316,28303461964408529046987
"+39 923 4396068",447066095236222,222817373462527,32340342396413447757100
"+39 807 20024932",519440552662977,222902149496949,64334130945308737053572
"+39 08 0422923",461402009805425,222404059867561,65754665941953876998215
"+39 0563 6683395",668057854093245,222648594130311,78995776508899479209660
"+39 3895 35251643",831964048746012,222080455415030,11056355213371680877095
"+39 78 79220175",528788232763998,222796877173791,22726500849091514668607
"+39 5528 27232864",690115482666758,222118475216113,97082751474612021204049
"+39 4275 62256303",008894700365347,222503528942684,27378086876187905541084
"+39 0530 06323737",028172869163423,222667116491655,96186521635564540467237
"+39 199 6023760",256983529884379,222771951030548,38604743601849344732738
"+39 042 47723872",923400291295984,222294164415874,54419758847738112793200
"+39 0402 9856559",724242235723403,222149500335826,89403178725828311449811
"+39 931 11936423",634599601116598,222884700622399,67216910890177479346742
"+39 45 27832125",793633243753224,222432051882807,22903992610901196790506
"+39 2490 06305165",045734529689961,222000226784159,64158264192873414899548
"+39 66 59503588",595214251814917,222763213601863,22580413932894522710793
"+39 0090 80016838",763856222806442,222174009282541,86864683751960896347252
"+39 94 2412329",148415809655569,222403827705490,00866952025984688746081
"+39 11 77044844",722724035302175,222036018046514,58726317365858348886515
"+39 91 5211349",020844930931990,222619662637082,83474853688987590572972
"+39 56 8179276",724462501289638,222340198678580,49392423386858358938266
"+39 0352 9117322",563427553388293,222110541169736,48134697022623922930064
"+39 92 75724299",120753158729367,222942166453643,34189472825616489477066
"+39 1419 27953898",313793478102728,222164749825954,16441773836198111168750
"+39 3465 0387602",780528914440322,222330478450718,27929823819473934946076
"+39 9073 3188672",341666650967223,222350811140678,01086230954181670960063
"+39 45 4727727",768354326547166,222890492576157,05591174422925091894787
"+39 8662 05710338",865115560292633,222316705914899,52087537982549475725129
"+39 86 14519918",953416087260589,222580226327736,49150648759671898826104
"+39 6715 0017409",914163410036249,222699874422358,83933673176404495513479
"+39 211 1109268",372808502903483,222949409188022,94476224932654400210382
"+39 971 58 82 1404",210427137055498,222084358012077,82678492042873311401127
"+39 067 4141250",378813424731727,222715090922784,74980521255950516491349
"+39 83 9228697",905326792566312,222588052963181,52201320436964389529125
"+39 660 77853571",801534493698848,222369334744892,03476136232383900119539
"+39 777 93 23 0621",248541720781769,222191970280489,53495747138788489505836
"+39 58 66714845",667332511763394,222143773064591,92937060838000158015666
"+39 75 5769545",099956375508830,222125754096415,65342254247673416817344
"+39 619 41484584",605414311643219,222694895949127,03802487369836766223726
"+39 25 81025139",273370390449863,222415683595172,64109429069481244572332
"+39 7594 76355458",977695094890270,222162153801656,87172330658296127760576
"+39 2095 65665572",154998598008620,222505078315739,30437067563843840279385
"+39 2297 78414465",657736443003236,222060330405331,87928909277255467151365
"+39 471 90 84 6277",492576371124904,222716773921186,03060806714681723626128
"+39 603 01858528",028632732554652,222236578779852,81070628533762029957341
"+39 3661 52313383",628440553131368,222341496722179,45497999191695088529973
"+39 77 30524158",237740642077560,222721219731225,75737844188412750492492
"+39 6795 8932108",258658330594494,222665234063592,31481154429931030052986
"+39 91 54209327",581660114133588,222156870752170,10490356223800882887835
"+39 0008 2879315",270112376757775,222994189892728,36439312068783572407868
"+39 11 51430013",980668612617165,222043874457539,81385769949873540520870
"+39 23 5688117",302483639444754,222211177410692,74673259659393479984375
"+39 69 3653109",494027255300663,222411156103931,12783087103031137261349
"+39 1838 16190956",546496131025950,222336554713921,67592240021638138530321
"+39 354 98125393",588961509640283,222551228803030,18524049701434786820257
"+39 94 19360018",392052938593057,222237259666237,84922438424713581669352
"+39 5765 8912575",869318598284202,222537681148418,29506454509861273979003
"+39 9437 11964900",966288905398593,222548441839597,56236477105117892480249
"+39 006 08673733",321606130865252,222553706635547,68438173819175885400718
"+39 139 2199752",571883250491105,222099392215154,72705164855034494361831
"+39 109 88902410",130939948684255,222956701367393,31888824563233088930673
"+39 1795 52464151",150730357321694,222040454152352,93086450543318352370059
"+39 789 72 32 8894",799140128855391,222318822551701,48938904579140209986466
"+39 78 6224674",761544058095494,222689388129968,76473787415031264742887
"+39 10 9210631",342155646654888,222050397226984,96073458456280967370104
"+39 6782 70907755",295489538827048,222590096141028,32546596526498739360198
"+39 704 02 00 0908",152943263779578,222557193671270,79848377752723305175456
"+39 2879 9457839",667090089802529,222181592540114,87653275404426129695981
"+39 235 6027262",503811132538010,222072630676133,44595411531825271526820
"+39 822 36271666",502648355329151,222063065577531,62532379845232247672283
"+39 522 67038301",847210391159524,222271275829308,90575769425142907876943
"+39 1857 4935972",048127475332289,222879359578211,15759376257218905038090
"+39 830 76 50 9314",236933568781668,222222584878965,80531807998349900381362
"+39 9962 54390848",967200478846519,222179178835098,70112364199276617010017
