id,bank_office,phone_number
4705577324010823,2002.1644,"+39 3861 2387382"
4226066969842419,7601.1647,"+39 568 82 24 7238"
4646391617827444,3069.9474,"+39 76 31549488"
4569196762246016,5584.1667,"+39 2008 8156413"
4913836255184793,7601.1619,"+39 475 61077472"
4217372480572621,1005.1630,"+39 43 33798538"
4482552055860646,3069.1799,"+39 448 26182708"
4138152105646208,5034.1665,"+39 886 37 84 8720"
4653107794770417,3032.1616,"+39 79 0204591"
4097057563568936,3069.9536,"+39 395 11 58 9409"
4416072366897717,2008.1643,"+39 03 14526506"
4116267310459852,6906.1765,"+39 01 6689562"
4469292793268342,7601.1677,"+39 429 58769331"
4522682014804310,7601.1610,"+39 4451 97768942"
4024171728206619,5696.1621,"+39 0048 36047910"
4177555040948707,7601.1660,"+39 229 2999024"
4234462532472315,5696.1624,"+39 94 3435819"
4796934625943352,3556.1615,"+39 12 58445234"
4502188970614713,3104.1605,"+39 579 28 46 5413"
4540333655825127,7601.1730,"+39 6446 0185601"
4040984349533009,5040.1602,"+39 6096 9754897"
4934737655011385,6230.9572,"+39 550 8464419"
4683420276884190,5048.1669,"+39 75 1646635"
4699553391303225,1030.1661,"+39 2319 12835432"
4301624210682675,5584.1663,"+39 213 24699572"
4418467353499733,7601.1658,"+39 0843 9860635"
4226547345013247,6230.1630,"+39 0816 43692217"
4988745935326395,6070.1768,"+39 299 7432287"
4537440149066963,3069.9502,"+39 651 31875933"
4810961097284769,3002.1630,"+39 26 16448920"
4243510626324054,7601.1674,"+39 03 9333193"
4544963224824502,7601.1665,"+39 397 8236170"
4615105415129622,6230.1796,"+39 4169 83243393"
4407874897014873,5584.1657,"+39 645 53 47 6653"
4666985123225020,2002.1665,"+39 4059 5545336"
4856980247929383,5584.1645,"+39 637 39 43 8260"
4278110038856013,3069.9484,"+39 7219 27150645"
4711151653730948,1030.1657,"+39 493 85 53 4433"
4599694704437002,7601.1618,"+39 701 22506784"
4101624847570188,2008.1766,"+39 451 4100430"
4432210736546461,3069.9530,"+39 639 8847232"
4055156362915304,2008.1613,"+39 0149 0577305"
4120368927448652,2008.9471,"+39 078 3738889"
4121857431890911,1015.1603,"+39 3696 0185289"
4222188348140994,2008.1634,"+39 35 46111336"
4974554605927698,6270.23601,"+39 330 59 36 0072"
4360525027868282,7601.1643,"+39 34 2609846"
4759958017535547,3001.1632,"+39 6907 8175238"
4687658202795198,6050.1601,"+39 2618 91488965"
4568955255756661,1025.1663,"+39 79 34697754"
4660046242708887,5584.1662,"+39 009 08 48 0159"
4305410361395762,2008.1623,"+39 285 48 28 7660"
4006809607472909,1020.1600,"+39 253 1042866"
4447273954551293,3002.1649,"+39 37 73149435"
4209550440063233,5584.1659,"+39 534 25241924"
4327666762331326,7601.1692,"+39 23 5636411"
4668735104163650,6230.9486,"+39 019 08 43 3116"
4984366761076550,2008.1608,"+39 53 52438163"
4130672558556289,6230.9798,"+39 779 9159926"
4977974938155873,3488.1603,"+39 495 7293644"
4878031260117284,3407.1600,"+39 52 77637303"
4808383609785205,3002.1622,"+39 545 91444196"
4965966357343083,5164.1611,"+39 4805 7551474"
4859468790459047,7601.1701,"+39 9545 7210897"
4939364514582996,5164.1601,"+39 5666 0113194"
4093092069632054,3069.1629,"+39 528 47 44 9446"
4093433534710507,6230.1630,"+39 2062 02123182"
4368479051358509,3001.1632,"+39 4501 3428338"
4175830819390650,5696.1610,"+39 783 88196300"
4428605889123958,7601.1644,"+39 853 7347910"
4788695720346177,2008.1617,"+39 053 67036566"
4966626100486873,5696.1635,"+39 290 3620713"
4981017454403808,3069.1762,"+39 7292 45139965"
4863226383735627,3556.1615,"+39 633 0860091"
4289277173401884,2008.1746,"+39 00 5210237"
4916087815392057,6230.9467,"+39 86 3012565"
4194471068625293,7601.1681,"+39 537 54 07 0811"
4635571488510756,8324.1600,"+39 8343 8873809"
4721738166021605,7601.1738,"+39 284 6260127"
4251981527887235,2002.1607,"+39 000 03 68 2359"
4738145786415566,3069.9504,"+39 3319 4830390"
4790476538785682,5584.1656,"+39 236 72461951"
4733120420962815,7601.1655,"+39 28 4953135"
4300371887917122,5080.1600,"+39 9875 28431886"
4394829890685132,3069.1798,"+39 390 42896639"
4535577633872869,3268.1600,"+39 69 26089201"
4571180028087337,5034.1622,"+39 2579 7156110"
4184713374128252,3400.1699,"+39 4253 50470796"
4092416519115892,1025.1665,"+39 504 29 04 3054"
4431262091549136,1030.1643,"+39 29 05706978"
4176683648017294,1030.1651,"+39 1748 1187069"
4385942073108326,3069.1642,"+39 607 05 56 1692"
4150150419679777,5387.1609,"+39 34 28483102"
4734001985530107,7601.1605,"+39 9065 54443973"
4658738224637951,1030.1625,"+39 4239 9263345"
4684994698780730,7601.1612,"+39 325 3655704"
4536783763396849,6230.9487,"+39 909 83161622"
4461718117414699,3223.1600,"+39 7398 23935467"
4121577846936626,7601.1631,"+39 0242 72734187"
4689369257451145,1025.1665,"+39 41 98026234"
4178220133699373,5040.1606,"+39 46 7150498"
4555111638604112,1025.1664,"+39 05 1658603"
4167435312587834,5387.1609,"+39 805 21679772"
4780589125848457,3002.1636,"+39 646 80761280"
4081291923731110,10633.1600,"+39 815 5842256"
4569647899631983,5034.1624,"+39 39 0125344"
4208618459684867,5584.1664,"+39 436 2271362"
4552972206634754,5584.1776,"+39 035 1168399"
4061036786396798,7601.1622,"+39 7709 4029155"
4362066568164912,5040.1600,"+39 928 2601665"
4970862869394586,3069.1629,"+39 282 7533359"
4423153859132803,7601.1642,"+39 11 66117662"
4397740564569725,2008.1662,"+39 724 3612888"
4031954605222432,7601.1681,"+39 731 38047150"
4858381136068144,5040.1609,"+39 892 78860947"
4751332237314182,5387.1602,"+39 832 02 66 6061"
4477869417419912,5048.1682,"+39 62 41597454"
4610870472587179,2002.1642,"+39 6249 47691078"
4486406212263804,3069.9445,"+39 66 97185182"
4080330134388731,5584.1775,"+39 3258 73841668"
4031590040421930,5584.1617,"+39 106 97 96 0020"
4154194048337809,3069.9534,"+39 7074 61034461"
4998147725074483,5387.1602,"+39 08 1201361"
4414138104996145,5048.1687,"+39 115 12 79 8906"
4827805601293793,5048.1682,"+39 6858 4836752"
4944670843323933,5048.1677,"+39 31 09769890"
4110047467664074,2008.1602,"+39 3324 22160848"
4473236183211879,5034.1606,"+39 983 1957681"
4739317975391895,6230.1658,"+39 2017 3479055"
4641440574704370,5696.1611,"+39 714 1762146"
4446468317438805,3069.9495,"+39 59 45677254"
4381114302082524,2002.1665,"+39 0163 8431904"
4495423964993032,3069.9526,"+39 074 5318458"
4667393515275563,1025.1636,"+39 18 62434566"
4986026140672523,7601.1711,"+39 6182 47243318"
4633352684570718,1030.1613,"+39 620 54390121"
4664724768203071,3002.1614,"+39 091 37052610"
4994509812576080,2008.1618,"+39 750 72 61 2865"
4331547156891493,1025.1614,"+39 090 69 31 1152"
4963606779861658,5584.1662,"+39 237 53712990"
4248782645872703,3001.1600,"+39 687 33352672"
4632369163321125,6230.1606,"+39 8840 35030457"
4682949211405985,6230.1620,"+39 7702 3846555"
4371579967026895,2002.1663,"+39 2804 11451722"
4532763433216316,2008.1672,"+39 825 80482604"
4118528152273380,3069.1680,"+39 6883 4648783"
4238920264932265,2002.1635,"+39 4284 90013692"
4173422055429970,5040.1794,"+39 99 4906166"
4663542211507224,5034.1662,"+39 609 0030896"
4591916619537875,5164.1628,"+39 909 25924182"
4177817121755561,5696.1609,"+39 094 95280684"
4873200176173575,2002.1648,"+39 808 05297512"
4432384305688036,3069.9467,"+39 869 5773297"
4074681593045487,2008.9408,"+39 1999 0118974"
4459462571217298,5696.1633,"+39 64 2575948"
4940064019873422,6070.1701,"+39 854 18888719"
4488900581952599,5696.1622,"+39 92 00492457"
4122917382057966,5584.1643,"+39 9133 6547622"
4786043739686931,5696.1633,"+39 815 9128963"
4219922434225680,3069.9587,"+39 2194 03013350"
4541896181372896,3204.1601,"+39 933 3756939"
4314405711492185,5584.1654,"+39 274 13650620"
4840203226445886,5696.1610,"+39 33 7668839"
4151924210869954,3069.1787,"+39 2992 4541088"
4855454651993468,5034.1618,"+39 731 18 14 0552"
4690237501580679,2008.1606,"+39 32 1723267"
4594491681337510,3069.1685,"+39 60 1741819"
4588114660263295,1030.1790,"+39 832 01223708"
4190033540021501,5048.1621,"+39 2264 14498983"
4854448502852841,3069.9567,"+39 6861 53998704"
4955059187816528,3069.9572,"+39 14 90698150"
4986476883310841,1015.1601,"+39 65 99629578"
4624984036478165,3226.1606,"+39 67 6013483"
4710088429994195,7601.1688,"+39 68 7463511"
4176829515946475,1030.1665,"+39 7794 24548193"
4735272386691512,1030.1796,"+39 180 8201763"
4259075767436720,2002.1620,"+39 7290 8411930"
4101760141126937,5696.1624,"+39 88 2686639"
4834280071250650,3069.9541,"+39 6314 14567742"
4892822769725714,3069.9502,"+39 51 2744589"
4196611189466972,5584.1771,"+39 8641 19293786"
4161465787439944,10685.1600,"+39 130 11 88 3201"
4371530032445362,3127.1628,"+39 04 6628050"
4498937889649962,5048.1670,"+39 15 75457158"
4063660602635994,5696.1608,"+39 6585 71137749"
4927311617848026,2008.1603,"+39 456 39737842"
4750111497403609,7601.1663,"+39 308 68180419"
4627097634637954,3002.1637,"+39 36 8861234"
4980262909267439,7601.1616,"+39 218 61068539"
4455386020742917,1030.1634,"+39 3417 36581840"
4681612216136655,3069.9465,"+39 053 95 47 4377"
4477083496218670,7601.1621,"+39 525 69 87 7070"
4856944302736844,5584.1639,"+39 02 1031272"
4965439778190798,1030.1645,"+39 62 2197114"
4319511001018070,3226.1601,"+39 997 04 71 5747"
4978365867286111,3069.1685,"+39 349 44 93 5285"
4780779765872228,3069.9511,"+39 27 8379884"
4884323616701230,1005.1636,"+39 246 4886279"
4370550176323895,7601.1717,"+39 616 76570517"
4479508151806128,1030.1670,"+39 446 4401655"
4586997756643160,3002.1631,"+39 6291 60423379"
4162541060112306,6230.1602,"+39 522 67038301"
4844825868508393,3069.1687,"+39 4271 9147917"
4299010398636986,3002.1637,"+39 52 2631875"
4082658029639372,1025.1670,"+39 117 34869399"
4780528579837996,3069.9450,"+39 032 4678932"
4153660906465313,3032.1609,"+39 314 34204617"
4155449386354611,3069.1792,"+39 264 72 54 1207"
4827391744085271,1005.1645,"+39 700 01361796"
4763002622554629,3561.1600,"+39 814 6207803"
4035606747928823,2008.1616,"+39 962 16813171"
4194979299621477,2008.1614,"+39 796 99889535"
4447687396185511,3069.9791,"+39 35 5508451"
4978983208727484,7601.1717,"+39 82 0664770"
4719394165984106,1020.1681,"+39 537 89 97 3936"
4037402943796026,5696.1624,"+39 2199 2893167"
4839792069976646,3001.1619,"+39 3736 51087775"
4550730349232148,5040.1607,"+39 6354 1732503"
4523406989048904,2008.1669,"+39 650 59 06 3829"
4024112020383516,1025.1636,"+39 9371 3599738"
4669340840108066,5584.1646,"+39 6598 9645405"
4046003608899201,2008.9420,"+39 7637 48906347"
4512023678532438,3069.9561,"+39 047 85 39 7749"
4556423972053999,2002.1640,"+39 3032 8490012"
4266704330244292,5024.1605,"+39 305 76591695"
4055434879982186,3268.1604,"+39 95 8186385"
4269194148439259,2008.9423,"+39 992 6721915"
4411827085629997,3226.1606,"+39 89 2899358"
4265087916473050,3002.1615,"+39 3413 63075310"
4051519588728229,5428.1601,"+39 94 0566160"
4551881505453041,5584.1663,"+39 758 7852712"
4059895833915049,5696.1632,"+39 836 79 53 0879"
4886702257413478,2008.1672,"+39 227 83287050"
4412323958735938,2002.1625,"+39 60 7380108"
4056840325919599,6230.1621,"+39 1619 27187269"
4458877132767112,2002.1620,"+39 642 08 07 2250"
4992946407561709,8735.1601,"+39 32 1754946"
4257967027528340,5034.1626,"+39 116 05568114"
4717533027787544,8735.1600,"+39 4347 1874034"
4789095208627736,1030.1645,"+39 922 8787446"
4269954866866508,3002.1796,"+39 665 41030773"
4742762264981069,5034.1662,"+39 0375 8563602"
4031739917586909,3204.1603,"+39 3560 97603639"
4864415884305159,1030.1625,"+39 739 68396070"
4065221761123419,1030.1641,"+39 116 99951499"
4975278317490899,3069.9420,"+39 3622 64678371"
4242906930219405,3069.9406,"+39 7626 6193139"
4208121678091261,3069.9420,"+39 75 28620603"
4547286448820289,5387.1609,"+39 6075 5961188"
4436356246725685,5164.1626,"+39 345 56 73 1941"
4665877604138833,1025.1797,"+39 25 4932358"
4691057101919922,5040.1644,"+39 7466 17040231"
4078328795114960,2008.1633,"+39 9413 5361363"
4809089313177816,5584.1773,"+39 9248 8348279"
4916304624242872,1030.1668,"+39 3165 9909234"
4981483446757786,5040.1602,"+39 533 1565204"
4247902790431219,1030.1656,"+39 84 78927654"
4120440394925676,1030.1650,"+39 8756 43071856"
4359687316598377,1020.1608,"+39 331 97895086"
4347507443005036,1030.1791,"+39 02 7956173"
4913863134412393,8324.1600,"+39 2647 39703246"
4610959351861886,5040.1603,"+39 8426 01176703"
4080048409165549,3002.1623,"+39 51 9519155"
4026007272353191,7601.1683,"+39 325 9282104"
4226616920457143,3069.1604,"+39 9886 65730065"
4356009555844573,1015.1602,"+39 68 61930915"
4431771875730498,5040.1619,"+39 158 1581093"
4292505775975946,2008.1663,"+39 737 29010468"
4377225516139250,5034.1608,"+39 13 88741814"
4042262558867329,3268.1604,"+39 907 66380529"
4732841882252723,3032.1613,"+39 738 8085146"
4965061319337199,3069.9551,"+39 730 99 63 9129"
4327343444155297,5696.1630,"+39 07 9610151"
4389684901908412,2008.1749,"+39 549 55122671"
4044485603372759,3069.9511,"+39 21 64867899"
4190774752692725,3069.9542,"+39 39 3133519"
4390188018137359,1030.1667,"+39 60 92384729"
4849284023849851,2002.1649,"+39 927 1599157"
4370222067853014,2008.1623,"+39 017 29 43 1154"
4605357038443300,7601.1605,"+39 361 64153060"
4771251655795043,5584.1657,"+39 737 71 25 9326"
4520008462560372,2002.1604,"+39 3082 3131092"
4645906636003130,2002.1621,"+39 4266 7672193"
4165345945589564,2008.1633,"+39 1566 38884418"
4571300346707487,3069.9458,"+39 09 0300162"
4735566404020665,3595.1600,"+39 9814 0832015"
4018878496012999,5040.1702,"+39 051 83 56 3348"
4908712635036085,3069.9490,"+39 274 24654310"
4416462457424929,3104.1603,"+39 637 8998975"
4804870444017939,1025.1640,"+39 1975 6891422"
4832990767659327,1030.1654,"+39 4127 7325906"
4693249653954757,1030.1796,"+39 0802 9138658"
4461057320244944,6230.1622,"+39 296 5194761"
4926217504548911,5040.1617,"+39 9956 6033644"
4817983209668682,3002.1612,"+39 52 77637303"
4824208365862569,3223.1607,"+39 81 7723706"
4675857729666262,8735.1600,"+39 2388 8213954"
4607888420169143,5584.1659,"+39 7887 22260178"
4372461715585895,3069.1638,"+39 734 53 02 5227"
4947864332882478,5428.1600,"+39 505 07 31 9052"
4009831448244708,5164.1627,"+39 32 3104894"
4045980501481727,5040.1620,"+39 434 63 68 5788"
4117465002085196,5048.1662,"+39 6021 0767357"
4549355612268761,2008.1606,"+39 16 94739724"
4602208351032662,6230.1606,"+39 998 60891047"
4122663499186625,3127.1601,"+39 2984 13646071"
4285451747433749,3069.9477,"+39 6198 6966843"
4559513535457138,5584.1721,"+39 084 89 22 3134"
4846550716210988,7601.1642,"+39 975 2210826"
4056892030209782,5034.1604,"+39 125 99310042"
4725742851866155,5034.1630,"+39 007 50733066"
4284830943955517,3226.1608,"+39 76 1012063"
4549213133398718,1030.1796,"+39 6316 8144751"
4712520900278134,2002.1654,"+39 87 32564649"
4913749760748335,7601.1696,"+39 1101 68811775"
4752248906321556,3268.1604,"+39 228 91 39 6621"
4200231438183007,5584.1663,"+39 670 56488857"
4000559877000759,3222.1600,"+39 472 08 14 2375"
4554540678912517,7601.1621,"+39 5762 3994642"
4425903846908337,5728.1607,"+39 712 70404217"
4030113939090525,3069.1744,"+39 590 7699441"
4610932539512721,7601.1616,"+39 25 8703058"
4601749450606154,7601.1637,"+39 073 15554334"
4215200348815514,7601.1600,"+39 7976 9022987"
4007269313394708,6230.1629,"+39 50 70391173"
4144569339015862,3069.1770,"+39 7133 4254085"
4446288372730619,5164.1604,"+39 11 7128369"
4331410599909499,2002.1650,"+39 371 93 05 7668"
4415594389321608,3127.1604,"+39 92 89615503"
4196566667667253,6230.9503,"+39 76 5269640"
4018804892805240,2002.1647,"+39 50 8981182"
4700690515572157,5387.1610,"+39 733 9974088"
4592944200938236,5034.1629,"+39 9288 93750756"
4082011629780057,2008.1608,"+39 3577 55883470"
4261492967258307,3069.9533,"+39 1587 16624339"
4027314099979599,1030.1658,"+39 47 52988883"
4344672451381035,5728.1608,"+39 549 78496034"
4761374428983761,7601.1620,"+39 069 98830610"
4978587103517658,5584.1771,"+39 6883 4648783"
4002299016302521,3002.1792,"+39 9795 5291945"
4052397707437306,3069.9420,"+39 74 68559419"
4070007978931139,5034.1618,"+39 27 9979636"
4312145687184877,3127.1628,"+39 08 2177283"
4449799525463178,5024.1602,"+39 24 38437585"
4151453423277037,10685.1600,"+39 474 9308329"
4315253816705096,3104.1606,"+39 203 72 88 1736"
4111353309292234,1025.1640,"+39 77 6578405"
4225242212399298,2008.9401,"+39 719 4026164"
4994268072520011,3556.1614,"+39 865 72 57 8745"
4771067566006928,5387.1602,"+39 523 3092272"
4313869763042191,2002.1607,"+39 038 45 67 0278"
4337417987287481,5034.1662,"+39 67 4358864"
4427849901227964,3001.1614,"+39 9388 9292871"
4270038964047992,6230.1631,"+39 520 01 71 1658"
4115479547565762,5584.1777,"+39 72 7345497"
4695163445861188,7601.1676,"+39 09 1003071"
4148288305587103,2002.1642,"+39 2920 7620013"
4610816045375725,2008.1610,"+39 005 0086152"
4864156754395553,7601.1662,"+39 521 89 21 4057"
4783350000389423,5696.1636,"+39 05 6756145"
4881869977372543,3069.9544,"+39 234 4651255"
4850236871078187,7601.1669,"+39 641 09 64 7301"
4927759754739897,3069.9458,"+39 090 90 60 4157"
4220085835644888,1030.1625,"+39 097 02 23 2433"
4925018096917873,2008.1681,"+39 5182 6791258"
4747178602743274,3223.1607,"+39 2526 7153037"
4369084253470463,3069.1758,"+39 16 19683563"
4203538865126037,5034.1662,"+39 683 3142164"
4462148051422194,7601.1665,"+39 724 40 28 0562"
4977936890639004,2008.1636,"+39 1747 0290025"
4103353245533030,5584.1718,"+39 211 31 04 7216"
4604946275730824,7601.1679,"+39 390 86 24 4634"
4692473526522853,5387.1602,"+39 72 9033675"
4873729988224713,2002.1795,"+39 87 32564649"
4259260965414881,5584.1664,"+39 476 27 89 4515"
4843211276756505,5428.1684,"+39 395 9659740"
4332092138706476,5040.1643,"+39 6333 0575789"
4276635578390116,5048.1690,"+39 329 36479572"
4115535410430655,7601.1729,"+39 106 5630948"
4657317370054070,1025.1667,"+39 3159 5815923"
4173728058900746,1030.1607,"+39 012 17 53 0983"
4310502441919687,3032.1603,"+39 358 1046596"
4373832479343441,5387.1604,"+39 32 6861240"
4749484053998757,6230.9555,"+39 40 7446331"
4350867966090334,1025.1640,"+39 430 6336672"
4298874331229907,5584.1667,"+39 332 76 62 4179"
4207027698660970,3069.1771,"+39 48 6111570"
4848864036159967,5428.1684,"+39 5325 97940426"
4985220801901153,5040.1624,"+39 643 87627501"
4676291380404798,1030.1633,"+39 26 34042615"
4520675634232211,7601.1613,"+39 671 61554520"
4430466778789656,5696.1618,"+39 8209 71592114"
4056810903522933,7601.33572,"+39 6045 05939483"
4418354794195460,6270.23601,"+39 929 31 65 2895"
4045602417766716,3069.1771,"+39 357 2804467"
4066874007509723,5048.1655,"+39 44 26512099"
4174926047246648,6270.23601,"+39 301 56521324"
4674404588917998,1020.1606,"+39 315 0112272"
4127909208304727,1030.1666,"+39 34 8527686"
4080908021480354,3069.1626,"+39 09 57273475"
4357571260826350,3069.9576,"+39 17 9153864"
4976766415464203,3069.1787,"+39 9842 15394729"
4820426407289500,3002.1792,"+39 1489 38312327"
4049079442834064,3069.9794,"+39 530 20 18 8159"
4998199116002342,3069.1659,"+39 635 47 60 1443"
4116258801149508,7601.1635,"+39 559 56966330"
4989421268437519,3032.1601,"+39 894 5257067"
4959072053501583,2008.1622,"+39 1968 3418538"
4612718889612346,2008.1602,"+39 277 18 05 6876"
4776329482549125,3069.1622,"+39 78 55237455"
4706991347351834,3069.9752,"+39 3895 31695079"
4135728520188711,6230.1632,"+39 085 41 67 6524"
4069162741408809,7601.1662,"+39 5566 5314224"
4868615577507054,7601.1676,"+39 3947 7082387"
4972429691006313,3069.9460,"+39 997 85037561"
